Date,Open,High,Low,Close     Close price adjusted for splits.,Adj Close     Adjusted close price adjusted for splits and dividend and/or capital gain distributions.,Volume
Sep 19, 2022,11,920.00,12,066.25,11,792.25,12,024.00,12,024.00,632,663
Sep 16, 2022,11,880.00,11,880.00,11,750.50,11,814.58,11,814.58,754,923
Sep 15, 2022,12,159.00,12,187.75,11,866.50,11,934.75,11,934.75,169,928
Sep 14, 2022,12,050.25,12,173.00,12,001.75,12,142.00,12,142.00,270,232
Sep 13, 2022,12,769.50,12,889.00,12,003.25,12,036.50,12,036.50,463,841
Sep 12, 2022,12,626.00,12,773.75,12,573.25,12,740.75,12,740.75,444,255
Sep 9, 2022,12,345.25,12,613.75,12,329.50,12,592.50,12,592.50,535,984
Sep 8, 2022,12,267.75,12,379.50,12,115.75,12,321.75,12,321.75,737,024
Sep 7, 2022,12,019.75,12,306.25,11,921.50,12,263.25,12,263.25,677,159
Sep 6, 2022,12,110.50,12,244.50,11,930.00,12,019.00,12,019.00,895,450
Sep 2, 2022,12,297.75,12,461.50,12,040.25,12,104.25,12,104.25,835,870
Sep 1, 2022,12,284.75,12,299.50,12,017.75,12,292.25,12,292.25,820,606
Aug 31, 2022,12,366.00,12,513.00,12,276.25,12,285.25,12,285.25,672,068
Aug 30, 2022,12,503.50,12,658.25,12,247.50,12,358.75,12,358.75,797,462
Aug 29, 2022,12,485.00,12,610.25,12,401.50,12,492.75,12,492.75,693,093
Aug 26, 2022,13,153.75,13,220.00,12,557.50,12,620.50,12,620.50,753,862
Aug 25, 2022,12,944.00,13,161.50,12,925.00,13,156.00,13,156.00,543,666
Aug 24, 2022,12,892.00,13,011.25,12,825.75,12,929.75,12,929.75,503,227
Aug 23, 2022,12,933.75,13,018.50,12,823.50,12,896.50,12,896.50,570,278
Aug 22, 2022,13,226.50,13,226.50,12,874.50,12,909.75,12,909.75,599,946
Aug 19, 2022,13,534.25,13,534.50,13,228.75,13,268.50,13,268.50,618,758
Aug 18, 2022,13,503.00,13,575.50,13,410.75,13,523.25,13,523.25,530,513
Aug 17, 2022,13,658.00,13,672.00,13,406.25,13,493.25,13,493.25,610,667
Aug 16, 2022,13,674.75,13,740.75,13,522.75,13,658.25,13,658.25,555,979
Aug 15, 2022,13,571.50,13,706.00,13,495.25,13,681.25,13,681.25,463,768
Aug 12, 2022,13,344.25,13,583.25,13,312.00,13,577.75,13,577.75,500,647
Aug 11, 2022,13,380.50,13,575.00,13,285.00,13,311.25,13,311.25,614,816
Aug 10, 2022,13,050.00,13,408.00,12,982.00,13,392.00,13,392.00,602,069
Aug 9, 2022,13,206.25,13,233.75,12,963.25,13,031.50,13,031.50,553,704
Aug 8, 2022,13,227.75,13,419.25,13,120.50,13,183.25,13,183.25,597,182
Aug 5, 2022,13,327.25,13,384.50,13,085.00,13,228.75,13,228.75,687,792
Aug 4, 2022,13,247.00,13,356.00,13,184.75,13,327.00,13,327.00,542,680
Aug 3, 2022,12,921.00,13,310.25,12,867.25,13,271.50,13,271.50,690,056
Aug 2, 2022,12,974.25,13,097.00,12,814.75,12,924.50,12,924.50,674,564
Aug 1, 2022,12,981.00,13,108.75,12,851.75,12,962.50,12,962.50,622,511
Jul 29, 2022,12,920.25,13,012.00,12,744.25,12,971.50,12,971.50,592,416
Jul 28, 2022,12,580.00,12,948.00,12,449.00,12,737.50,12,737.50,645,261
Jul 27, 2022,12,192.00,12,690.00,12,191.75,12,619.00,12,619.00,634,889
Jul 26, 2022,12,311.25,12,334.00,12,072.00,12,112.50,12,112.50,536,287
Jul 25, 2022,12,444.50,12,498.50,12,266.50,12,354.50,12,354.50,491,612
Jul 22, 2022,12,559.25,12,698.50,12,343.75,12,423.50,12,423.50,634,548
Jul 21, 2022,12,440.00,12,655.25,12,373.50,12,640.00,12,640.00,605,066
Jul 20, 2022,12,330.50,12,517.50,12,235.75,12,465.25,12,465.25,643,607
Jul 19, 2022,11,909.50,12,328.50,11,889.50,12,274.00,12,274.00,585,591
Jul 18, 2022,12,043.50,12,186.50,11,857.00,11,907.00,11,907.00,553,676
Jul 15, 2022,11,810.50,12,021.50,11,740.25,12,007.50,12,007.50,560,980
Jul 14, 2022,11,729.50,11,835.00,11,511.25,11,797.50,11,797.50,654,560
Jul 13, 2022,11,780.00,11,970.00,11,479.25,11,762.25,11,762.25,732,270
Jul 12, 2022,11,900.50,12,025.50,11,712.00,11,779.00,11,779.00,607,949
Jul 11, 2022,12,149.75,12,149.75,11,853.00,11,884.25,11,884.25,578,336
Jul 8, 2022,12,115.00,12,211.00,11,952.50,12,152.00,12,152.00,640,445
Jul 7, 2022,11,901.25,12,168.50,11,836.50,12,138.50,12,138.50,550,463
Jul 6, 2022,11,820.25,11,974.25,11,727.75,11,880.25,11,880.25,649,912
Jul 5, 2022,11,606.00,11,815.75,11,389.25,11,808.50,11,808.50,790,937
Jul 1, 2022,11,507.50,11,629.75,11,381.75,11,611.25,11,611.25,605,401
Jun 30, 2022,11,691.50,11,696.75,11,351.00,11,529.50,11,529.50,738,071
Jun 29, 2022,11,680.50,11,749.00,11,564.50,11,691.00,11,691.00,590,173
Jun 28, 2022,12,076.25,12,174.25,11,661.50,11,674.25,11,674.25,634,694
Jun 27, 2022,12,137.50,12,262.00,11,994.25,12,040.50,12,040.50,565,803
Jun 24, 2022,11,687.75,12,148.50,11,684.75,12,140.50,12,140.50,563,303
Jun 23, 2022,11,542.75,11,766.75,11,460.50,11,737.50,11,737.50,630,125
Jun 22, 2022,11,579.75,11,745.75,11,320.50,11,565.75,11,565.75,638,960
Jun 21, 2022,11,332.50,11,678.25,11,273.75,11,577.25,11,577.25,657,209
Jun 17, 2022,11,178.50,11,290.00,11,130.25,11,130.39,11,130.39,731,831
Jun 16, 2022,11,608.50,11,737.75,11,036.75,11,124.75,11,124.75,146,538
Jun 15, 2022,11,329.75,11,759.25,11,327.75,11,593.75,11,593.75,265,812
Jun 14, 2022,11,334.25,11,505.50,11,205.00,11,314.25,11,314.25,378,134
Jun 13, 2022,11,768.00,11,772.50,11,254.50,11,296.50,11,296.50,530,220
Jun 10, 2022,12,301.50,12,338.75,11,823.00,11,840.00,11,840.00,617,395
Jun 9, 2022,12,625.00,12,726.00,12,255.25,12,275.00,12,275.00,690,155
Jun 8, 2022,12,680.50,12,783.00,12,579.25,12,615.75,12,615.75,583,652
Jun 7, 2022,12,605.25,12,740.25,12,412.50,12,711.50,12,711.50,577,970
Jun 6, 2022,12,549.75,12,810.00,12,527.00,12,605.00,12,605.00,536,936
Jun 3, 2022,12,896.00,12,945.25,12,503.00,12,551.00,12,551.00,652,955
Jun 2, 2022,12,549.75,12,903.75,12,442.50,12,893.75,12,893.75,620,008
Jun 1, 2022,12,662.50,12,823.50,12,454.75,12,551.00,12,551.00,682,211
May 31, 2022,12,705.25,12,883.00,12,480.00,12,646.50,12,646.50,832,388
May 27, 2022,12,250.00,12,720.25,12,222.00,12,677.75,12,677.75,615,992
May 26, 2022,11,887.50,12,343.00,11,848.25,12,279.25,12,279.25,611,884
May 25, 2022,11,808.00,12,036.00,11,672.00,11,942.25,11,942.25,671,096
May 24, 2022,11,915.00,11,918.00,11,576.25,11,771.00,11,771.00,717,429
May 23, 2022,11,866.00,12,075.50,11,783.75,12,035.25,12,035.25,660,213
May 20, 2022,11,898.00,12,096.75,11,491.25,11,840.75,11,840.75,806,781
May 19, 2022,11,907.00,12,076.75,11,704.00,11,878.25,11,878.25,827,741
May 18, 2022,12,572.00,12,594.00,11,862.75,11,935.50,11,935.50,735,386
May 17, 2022,12,235.50,12,578.00,12,234.00,12,560.25,12,560.25,653,222
May 16, 2022,12,409.00,12,498.75,12,190.25,12,244.75,12,244.75,623,715
May 13, 2022,11,891.50,12,432.00,11,891.50,12,382.75,12,382.75,663,517
May 12, 2022,12,004.50,12,132.75,11,689.00,11,947.25,11,947.25,878,238
May 11, 2022,12,328.75,12,553.25,11,938.50,11,969.75,11,969.75,865,890
May 10, 2022,12,206.00,12,547.00,12,102.25,12,349.00,12,349.00,853,859
May 9, 2022,12,605.00,12,637.25,12,135.25,12,193.75,12,193.75,816,033
May 6, 2022,12,883.25,12,928.75,12,519.00,12,695.75,12,695.75,852,234
May 5, 2022,13,500.25,13,548.00,12,705.25,12,858.00,12,858.00,877,795
May 4, 2022,13,121.00,13,555.25,12,883.00,13,531.25,13,531.25,703,191
May 3, 2022,13,051.75,13,183.75,12,968.50,13,087.50,13,087.50,662,216
May 2, 2022,12,892.25,13,084.50,12,709.75,13,073.00,13,073.00,763,818
Apr 29, 2022,13,219.50,13,433.00,12,831.75,12,852.00,12,852.00,723,386
Apr 28, 2022,13,191.00,13,542.00,13,033.00,13,454.75,13,454.75,756,360
Apr 27, 2022,12,881.00,13,255.25,12,878.25,13,009.00,13,009.00,817,196
Apr 26, 2022,13,523.50,13,583.75,12,801.50,13,016.00,13,016.00,755,330
Apr 25, 2022,13,334.25,13,549.75,13,184.00,13,535.75,13,535.75,749,649
Apr 22, 2022,13,720.00,13,781.00,13,297.00,13,353.50,13,353.50,732,255
Apr 21, 2022,14,070.00,14,283.00,13,667.50,13,728.25,13,728.25,685,788
Apr 20, 2022,14,104.75,14,298.00,13,956.50,14,004.75,14,004.75,604,344
Apr 19, 2022,13,962.75,14,242.00,13,828.00,14,217.25,14,217.25,556,357
Apr 18, 2022,13,892.00,14,002.50,13,729.50,13,907.75,13,907.75,492,103
Apr 14, 2022,14,211.50,14,296.25,13,876.50,13,893.75,13,893.75,548,400
Apr 13, 2022,13,952.75,14,266.50,13,921.00,14,221.50,14,221.50,530,164
Apr 12, 2022,14,006.25,14,284.25,13,881.25,13,945.00,13,945.00,704,351
Apr 11, 2022,14,345.00,14,382.00,13,984.75,14,000.00,14,000.00,577,477
Apr 8, 2022,14,536.25,14,642.25,14,310.50,14,327.00,14,327.00,640,156
Apr 7, 2022,14,496.25,14,633.75,14,317.00,14,536.00,14,536.00,645,737
Apr 6, 2022,14,861.00,14,861.25,14,394.75,14,505.25,14,505.25,783,213
Apr 5, 2022,15,155.50,15,198.00,14,780.25,14,828.00,14,828.00,563,198
Apr 4, 2022,14,846.00,15,174.50,14,801.00,15,164.25,15,164.25,460,171
Apr 1, 2022,14,918.75,14,960.00,14,725.00,14,863.75,14,863.75,539,029
Mar 31, 2022,15,100.50,15,180.75,14,855.50,14,868.75,14,868.75,560,785
Mar 30, 2022,15,222.00,15,262.25,15,012.25,15,071.50,15,071.50,513,516
Mar 29, 2022,14,981.00,15,268.75,14,956.50,15,237.75,15,237.75,552,951
Mar 28, 2022,14,756.00,14,997.00,14,658.75,14,985.25,14,985.25,532,125
Mar 25, 2022,14,765.00,14,840.50,14,572.50,14,755.75,14,755.75,553,931
Mar 24, 2022,14,462.75,14,769.75,14,433.50,14,763.75,14,763.75,512,267
Mar 23, 2022,14,654.00,14,682.25,14,441.00,14,447.00,14,447.00,555,130
Mar 22, 2022,14,390.00,14,690.75,14,293.50,14,654.00,14,654.00,509,918
Mar 21, 2022,14,404.00,14,466.75,14,183.75,14,370.50,14,370.50,589,629
Mar 18, 2022,14,060.00,14,095.31,13,970.50,14,095.31,14,095.31,558,776
Mar 17, 2022,13,999.00,14,136.25,13,822.75,14,111.75,14,111.75,125,160
Mar 16, 2022,13,451.75,14,029.25,13,420.50,13,953.00,13,953.00,274,498
Mar 15, 2022,13,082.00,13,489.00,12,944.00,13,451.75,13,451.75,284,955
Mar 14, 2022,13,362.00,13,447.50,13,015.50,13,045.50,13,045.50,402,608
Mar 11, 2022,13,577.25,13,860.75,13,281.75,13,292.00,13,292.00,439,890
Mar 10, 2022,13,778.00,13,778.00,13,396.25,13,586.00,13,586.00,611,077
Mar 9, 2022,13,192.25,13,821.75,13,189.75,13,734.75,13,734.75,650,826
Mar 8, 2022,13,283.00,13,666.00,13,103.25,13,267.00,13,267.00,841,407
Mar 7, 2022,13,763.50,13,879.75,13,265.00,13,320.75,13,320.75,717,846
Mar 4, 2022,14,069.25,14,086.50,13,733.75,13,839.75,13,839.75,725,774
Mar 3, 2022,14,196.50,14,391.00,13,955.00,14,030.50,14,030.50,596,925
Mar 2, 2022,14,026.25,14,290.00,13,911.50,14,239.25,14,239.25,629,022
Mar 1, 2022,14,219.25,14,327.75,13,900.00,14,005.50,14,005.50,645,171
Feb 28, 2022,13,900.25,14,292.25,13,683.00,14,228.00,14,228.00,753,711
Feb 25, 2022,13,909.50,14,196.25,13,760.25,14,180.50,14,180.50,784,997
Feb 24, 2022,13,484.25,13,983.25,13,025.75,13,966.50,13,966.50,1,122,732
Feb 23, 2022,13,928.25,14,068.75,13,471.25,13,507.50,13,507.50,713,187
Feb 22, 2022,13,952.75,14,157.50,13,580.25,13,862.75,13,862.75,1,114,720
Feb 18, 2022,14,156.25,14,299.00,13,906.25,13,996.00,13,996.00,760,914
Feb 17, 2022,14,592.25,14,619.50,14,131.50,14,164.75,14,164.75,631,084
Feb 16, 2022,14,588.00,14,668.50,14,381.00,14,600.00,14,600.00,594,304
Feb 15, 2022,14,257.00,14,614.75,14,223.25,14,609.50,14,609.50,558,472
Feb 14, 2022,14,250.00,14,394.00,14,031.00,14,253.00,14,253.00,734,224
Feb 11, 2022,14,698.25,14,766.75,14,181.00,14,240.50,14,240.50,835,981
Feb 10, 2022,15,062.25,15,062.25,14,622.00,14,701.00,14,701.00,834,478
Feb 9, 2022,14,746.25,15,068.00,14,741.00,15,038.25,15,038.25,529,886
Feb 8, 2022,14,600.00,14,776.00,14,467.50,14,734.50,14,734.50,611,858
Feb 7, 2022,14,682.50,14,806.25,14,511.50,14,559.75,14,559.75,562,312
Feb 4, 2022,14,770.00,14,825.75,14,362.75,14,685.50,14,685.50,763,735
Feb 3, 2022,14,852.50,14,870.00,14,456.25,14,492.25,14,492.25,731,581
Feb 2, 2022,15,129.00,15,260.00,14,825.00,15,114.50,15,114.50,645,396
Feb 1, 2022,14,868.75,15,137.00,14,729.25,14,994.75,14,994.75,597,305
Jan 31, 2022,14,454.00,14,914.75,14,353.25,14,905.00,14,905.00,654,278
Jan 28, 2022,14,167.75,14,442.00,13,831.00,14,433.00,14,433.00,878,243
Jan 27, 2022,14,194.00,14,409.25,13,844.50,13,986.75,13,986.75,866,647
Jan 26, 2022,13,945.50,14,639.75,13,945.50,14,158.50,14,158.50,908,549
Jan 25, 2022,14,495.00,14,499.00,13,890.00,14,140.75,14,140.75,957,800
Jan 24, 2022,14,410.00,14,582.00,13,706.00,14,501.00,14,501.00,1,323,080
Jan 21, 2022,14,722.00,14,858.50,14,408.50,14,426.50,14,426.50,1,041,723
Jan 20, 2022,15,042.25,15,340.25,14,646.75,14,841.00,14,841.00,771,410
Jan 19, 2022,15,238.75,15,372.00,15,011.25,15,033.50,15,033.50,776,612
Jan 18, 2022,15,616.75,15,653.25,15,170.75,15,206.00,15,206.00,868,066
Jan 14, 2022,15,505.00,15,621.00,15,312.50,15,595.75,15,595.75,795,897
Jan 13, 2022,15,901.00,15,979.75,15,458.25,15,490.25,15,490.25,763,018
Jan 12, 2022,15,826.00,16,009.25,15,762.50,15,887.25,15,887.25,671,265
Jan 11, 2022,15,622.25,15,839.50,15,475.00,15,831.00,15,831.00,709,363
Jan 10, 2022,15,590.00,15,669.00,15,152.50,15,608.00,15,608.00,888,780
Jan 7, 2022,15,801.75,15,852.75,15,510.00,15,581.00,15,581.00,704,406
Jan 6, 2022,15,763.75,15,895.75,15,598.50,15,759.00,15,759.00,802,950
Jan 5, 2022,16,265.00,16,269.00,15,752.75,15,766.50,15,766.50,769,790
Jan 4, 2022,16,497.75,16,564.00,16,139.50,16,275.75,16,275.75,669,527
Jan 3, 2022,16,356.00,16,508.00,16,292.00,16,485.50,16,485.50,513,549
Dec 31, 2021,16,431.00,16,464.00,16,313.75,16,320.75,16,320.75,363,720
Dec 30, 2021,16,484.50,16,567.50,16,411.25,16,430.25,16,430.25,304,259
Dec 29, 2021,16,513.50,16,564.25,16,387.50,16,490.50,16,490.50,354,985
Dec 28, 2021,16,565.75,16,659.50,16,452.25,16,488.00,16,488.00,454,633
Dec 27, 2021,16,304.25,16,580.75,16,304.25,16,560.00,16,560.00,351,308
Dec 23, 2021,16,180.00,16,356.00,16,145.25,16,299.00,16,299.00,349,182
Dec 22, 2021,15,979.00,16,183.00,15,881.50,16,169.75,16,169.75,476,670
Dec 21, 2021,15,674.25,15,987.25,15,605.00,15,980.00,15,980.00,530,228
Dec 20, 2021,15,809.50,15,851.75,15,492.00,15,621.25,15,621.25,676,197
Dec 17, 2021,15,873.00,15,902.00,15,668.00,15,717.32,15,717.32,800,579
Dec 16, 2021,16,288.50,16,459.25,15,800.25,15,870.50,15,870.50,143,255
Dec 15, 2021,15,928.50,16,302.50,15,744.50,16,288.00,16,288.00,161,710
Dec 14, 2021,16,085.00,16,133.75,15,738.50,15,924.75,15,924.75,274,758
Dec 13, 2021,16,321.75,16,411.25,16,064.25,16,082.00,16,082.00,286,177
Dec 10, 2021,16,158.50,16,335.75,16,133.75,16,329.75,16,329.75,395,288
Dec 9, 2021,16,380.50,16,420.00,16,120.25,16,148.75,16,148.75,612,576
Dec 8, 2021,16,360.50,16,436.75,16,251.50,16,392.25,16,392.25,494,849
Dec 7, 2021,15,848.75,16,374.50,15,824.50,16,318.00,16,318.00,594,627
Dec 6, 2021,15,716.25,15,897.25,15,559.25,15,842.75,15,842.75,695,515
Dec 3, 2021,16,020.00,16,121.75,15,538.00,15,717.75,15,717.75,898,849
Dec 2, 2021,15,891.75,16,066.25,15,762.75,15,988.50,15,988.50,853,707
Dec 1, 2021,16,238.75,16,427.50,15,825.25,15,869.75,15,869.75,861,888
Nov 30, 2021,16,419.00,16,456.25,16,068.75,16,150.50,16,150.50,854,651
Nov 29, 2021,16,046.50,16,437.75,16,038.00,16,390.75,16,390.75,597,936
Nov 26, 2021,16,360.00,16,436.00,15,988.00,16,051.00,16,051.00,680,753
Nov 24, 2021,16,300.25,16,368.50,16,102.00,16,366.00,16,366.00,656,267
Nov 23, 2021,16,399.00,16,418.75,16,118.50,16,312.00,16,312.00,901,449
Nov 22, 2021,16,600.25,16,767.50,16,364.50,16,382.00,16,382.00,770,668
Nov 19, 2021,16,503.25,16,628.50,16,490.25,16,575.00,16,575.00,549,031
Nov 18, 2021,16,322.50,16,508.00,16,303.50,16,481.25,16,481.25,602,241
Nov 17, 2021,16,297.75,16,396.50,16,270.00,16,311.50,16,311.50,455,992
Nov 16, 2021,16,198.50,16,323.75,16,142.00,16,300.75,16,300.75,424,380
Nov 15, 2021,16,212.25,16,276.50,16,082.25,16,187.75,16,187.75,483,873
Nov 12, 2021,16,043.75,16,213.25,16,001.75,16,192.75,16,192.75,422,493
Nov 11, 2021,15,989.00,16,114.00,15,976.00,16,022.75,16,022.75,434,778
Nov 10, 2021,16,201.25,16,243.00,15,896.50,15,980.50,15,980.50,658,266
Nov 9, 2021,16,315.50,16,391.75,16,160.00,16,212.75,16,212.75,560,749
Nov 8, 2021,16,293.00,16,394.00,16,256.00,16,327.75,16,327.75,414,326
Nov 5, 2021,16,335.00,16,448.50,16,292.00,16,351.75,16,351.75,525,824
Nov 4, 2021,16,129.50,16,376.00,16,129.50,16,330.75,16,330.75,524,361
Nov 3, 2021,15,957.75,16,145.75,15,935.25,16,129.75,16,129.75,448,135
Nov 2, 2021,15,891.00,15,980.25,15,849.50,15,961.25,15,961.25,418,550
Nov 1, 2021,15,885.25,15,914.75,15,768.50,15,894.25,15,894.25,411,507
Oct 29, 2021,15,679.75,15,864.75,15,595.50,15,838.50,15,838.50,484,693
Oct 28, 2021,15,595.00,15,777.00,15,591.75,15,764.75,15,764.75,498,210
Oct 27, 2021,15,532.25,15,717.50,15,507.25,15,587.25,15,587.25,534,474
Oct 26, 2021,15,543.00,15,701.00,15,503.00,15,545.00,15,545.00,586,099
Oct 25, 2021,15,324.25,15,546.00,15,295.75,15,495.75,15,495.75,456,009
Oct 22, 2021,15,383.00,15,463.50,15,273.75,15,341.00,15,341.00,545,390
Oct 21, 2021,15,357.50,15,483.75,15,301.00,15,478.75,15,478.75,436,644
Oct 20, 2021,15,411.00,15,446.50,15,319.00,15,377.50,15,377.50,451,735
Oct 19, 2021,15,289.75,15,428.25,15,269.00,15,398.50,15,398.50,384,792
Oct 18, 2021,15,145.00,15,297.25,15,038.75,15,290.50,15,290.50,423,424
Oct 15, 2021,15,063.75,15,145.00,15,020.75,15,134.50,15,134.50,442,893
Oct 14, 2021,14,770.25,15,071.50,14,767.50,15,037.25,15,037.25,425,055
Oct 13, 2021,14,594.00,14,795.75,14,591.00,14,764.25,14,764.25,556,059
Oct 12, 2021,14,688.50,14,783.25,14,585.50,14,653.25,14,653.25,599,367
Oct 11, 2021,14,810.25,14,897.25,14,677.00,14,700.50,14,700.50,510,490
Oct 8, 2021,14,891.25,14,996.00,14,790.75,14,808.25,14,808.25,550,607
Oct 7, 2021,14,768.00,15,001.25,14,767.00,14,881.25,14,881.25,492,756
Oct 6, 2021,14,662.00,14,770.00,14,422.50,14,759.00,14,759.00,756,883
Oct 5, 2021,14,493.75,14,754.75,14,410.50,14,655.25,14,655.25,574,640
Oct 4, 2021,14,785.00,14,835.00,14,367.75,14,462.25,14,462.25,802,849
Oct 1, 2021,14,702.25,14,818.00,14,537.00,14,761.75,14,761.75,663,413
Sep 30, 2021,14,769.75,14,883.50,14,670.25,14,682.50,14,682.50,699,372
Sep 29, 2021,14,769.25,14,926.00,14,711.00,14,739.75,14,739.75,649,554
Sep 28, 2021,15,172.25,15,192.25,14,740.75,14,764.75,14,764.75,836,785
Sep 27, 2021,15,319.00,15,399.25,15,084.00,15,194.75,15,194.75,543,381
Sep 24, 2021,15,300.25,15,334.25,15,176.75,15,318.75,15,318.75,470,511
Sep 23, 2021,15,178.25,15,347.00,15,175.25,15,303.50,15,303.50,514,535
Sep 22, 2021,14,992.75,15,227.00,14,930.50,15,163.50,15,163.50,601,005
Sep 21, 2021,14,992.00,15,163.25,14,963.25,15,024.00,15,024.00,659,780
Sep 20, 2021,15,284.00,15,338.25,14,807.50,15,009.50,15,009.50,845,911
Sep 17, 2021,15,502.75,15,547.00,15,474.00,15,486.67,15,486.67,641,864
Sep 16, 2021,15,516.50,15,542.00,15,369.50,15,517.75,15,517.75,105,428
Sep 15, 2021,15,395.50,15,521.75,15,315.25,15,504.00,15,504.00,156,770
Sep 14, 2021,15,452.25,15,530.75,15,351.25,15,387.00,15,387.00,237,816
Sep 13, 2021,15,452.50,15,565.00,15,350.25,15,436.75,15,436.75,363,283
Sep 10, 2021,15,561.00,15,668.00,15,433.50,15,441.50,15,441.50,402,816
Sep 9, 2021,15,610.00,15,675.75,15,545.75,15,558.75,15,558.75,531,288
Sep 8, 2021,15,671.00,15,691.00,15,523.75,15,620.00,15,620.00,559,402
Sep 7, 2021,15,656.00,15,708.75,15,606.75,15,674.75,15,674.75,542,055
Sep 3, 2021,15,601.00,15,677.50,15,552.25,15,651.50,15,651.50,462,870
Sep 2, 2021,15,610.00,15,682.00,15,551.75,15,601.00,15,601.00,463,636
Sep 1, 2021,15,599.50,15,699.00,15,578.50,15,609.25,15,609.25,465,488
Aug 31, 2021,15,605.50,15,677.25,15,517.75,15,582.50,15,582.50,521,129
Aug 30, 2021,15,432.75,15,617.75,15,420.00,15,597.50,15,597.50,417,563
Aug 27, 2021,15,286.00,15,443.75,15,265.50,15,426.50,15,426.50,441,045
Aug 26, 2021,15,367.25,15,368.25,15,255.25,15,274.75,15,274.75,564,382
Aug 25, 2021,15,362.25,15,397.00,15,333.00,15,364.25,15,364.25,405,227
Aug 24, 2021,15,327.00,15,384.00,15,309.50,15,355.50,15,355.50,365,577
Aug 23, 2021,15,090.00,15,337.50,15,086.50,15,304.50,15,304.50,412,591
Aug 20, 2021,14,943.25,15,100.00,14,851.00,15,086.75,15,086.75,504,460
Aug 19, 2021,14,840.00,14,999.00,14,710.50,14,928.00,14,928.00,734,184
Aug 18, 2021,14,970.25,15,037.25,14,806.50,14,849.25,14,849.25,568,846
Aug 17, 2021,15,131.50,15,133.75,14,897.00,14,997.50,14,997.50,687,897
Aug 16, 2021,15,119.25,15,139.00,14,917.25,15,134.00,15,134.00,590,789
Aug 13, 2021,15,079.75,15,141.75,15,055.25,15,125.75,15,125.75,364,520
Aug 12, 2021,15,008.50,15,090.50,14,941.25,15,078.50,15,078.50,384,239
Aug 11, 2021,15,045.00,15,119.00,14,963.00,15,019.50,15,019.50,479,700
Aug 10, 2021,15,128.75,15,157.25,14,994.50,15,044.50,15,044.50,475,298
Aug 9, 2021,15,090.25,15,145.50,15,003.25,15,125.25,15,125.25,361,388
Aug 6, 2021,15,167.75,15,169.75,15,047.25,15,095.50,15,095.50,425,074
Aug 5, 2021,15,081.75,15,172.50,15,069.25,15,167.75,15,167.75,341,554
Aug 4, 2021,15,038.00,15,108.00,14,997.00,15,073.50,15,073.50,445,703
Aug 3, 2021,14,962.25,15,050.00,14,849.00,15,046.25,15,046.25,520,377
Aug 2, 2021,14,972.75,15,056.25,14,932.25,14,952.75,14,952.75,446,142
Jul 30, 2021,14,905.25,14,980.00,14,811.25,14,955.75,14,955.75,505,630
Jul 29, 2021,14,984.75,15,084.00,14,905.00,15,037.75,15,037.75,412,593
Jul 28, 2021,14,875.75,15,074.50,14,866.00,15,011.50,15,011.50,577,186
Jul 27, 2021,15,125.25,15,131.50,14,774.25,14,947.75,14,947.75,671,793
Jul 26, 2021,15,098.00,15,134.00,15,038.75,15,117.75,15,117.75,391,517
Jul 23, 2021,14,979.50,15,117.25,14,934.25,15,098.00,15,098.00,449,261
Jul 22, 2021,14,836.75,14,982.75,14,826.75,14,928.50,14,928.50,425,426
Jul 21, 2021,14,729.75,14,839.50,14,668.25,14,827.75,14,827.75,404,345
Jul 20, 2021,14,593.75,14,782.50,14,516.75,14,722.75,14,722.75,529,359
Jul 19, 2021,14,675.00,14,682.50,14,445.00,14,540.75,14,540.75,720,291
Jul 16, 2021,14,778.50,14,869.50,14,656.00,14,670.50,14,670.50,539,012
Jul 15, 2021,14,895.00,14,962.75,14,708.25,14,787.50,14,787.50,634,785
Jul 14, 2021,14,869.75,14,996.00,14,841.25,14,891.75,14,891.75,499,191
Jul 13, 2021,14,880.00,14,994.75,14,794.50,14,865.00,14,865.00,506,392
Jul 12, 2021,14,824.00,14,888.50,14,785.00,14,869.25,14,869.25,362,608
Jul 9, 2021,14,710.25,14,832.00,14,640.75,14,810.50,14,810.50,424,770
Jul 8, 2021,14,812.00,14,822.00,14,540.50,14,712.25,14,712.25,631,207
Jul 7, 2021,14,764.50,14,883.75,14,726.25,14,802.25,14,802.25,471,450
Jul 6, 2021,14,704.25,14,790.00,14,625.25,14,775.50,14,775.50,557,682
Jul 2, 2021,14,543.75,14,729.00,14,513.25,14,713.75,14,713.75,392,168
Jul 1, 2021,14,558.50,14,606.25,14,471.00,14,548.50,14,548.50,436,419
Jun 30, 2021,14,584.75,14,598.50,14,518.25,14,549.00,14,549.00,384,458
Jun 29, 2021,14,504.50,14,584.75,14,468.75,14,563.00,14,563.00,360,169
Jun 28, 2021,14,350.00,14,519.75,14,333.25,14,512.50,14,512.50,376,860
Jun 25, 2021,14,365.75,14,394.25,14,313.25,14,339.00,14,339.00,379,758
Jun 24, 2021,14,275.25,14,422.00,14,270.00,14,354.25,14,354.25,409,864
Jun 23, 2021,14,274.00,14,315.75,14,231.75,14,263.00,14,263.00,366,489
Jun 22, 2021,14,136.75,14,279.25,14,066.50,14,258.25,14,258.25,420,968
Jun 21, 2021,14,022.75,14,144.00,13,958.50,14,130.00,14,130.00,503,663
Jun 18, 2021,14,183.75,14,214.25,14,063.50,14,107.43,14,107.43,575,363
Jun 17, 2021,13,948.50,14,217.75,13,850.25,14,165.50,14,165.50,113,875
